stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
0200SAN,SDA Ikinu,-1.102949,36.799693,,
0200SHK,Shark's Palace,-1.24067,36.84427,,
0200SHL,Shell,-1.235088,36.873169,,
0200SHP,Shell/Kariobangi Catholic Church,-1.256701,36.878695,,
0200SKU,Tuskys,-1.040264,37.07186,,
0200SPH,Super Highway,-1.164449,36.956731,,
0200SRA,Naivas Supermarket,-1.247506,36.872649,,
0200STD,Stadium,-1.221634,36.890046,,
0200STM,Steam Drive,-1.222789,36.872219,,
0200STR,Kwa Ng'ethe/Five Star,-1.18981,36.83959,,
0200TDS,Seasons,-1.218752,36.902593,,
0200TFC,Perfection,-1.240325,36.895703,,
0200TKL,Total Kiambu,-1.17512,36.829077,,
0200TND,Thindigwa,-1.19987,36.83525,,
0200TSB,Booster,-1.159456,36.820056,,
0200TSO,Posta,-1.276705,36.827087,,
0200TSS,TSS Petrol Station/Blue Hut Hotel,-1.277,36.83091,,
0200UET,Equity,-1.218058,36.899973,,
0200URA,Githurai,-1.203686,36.917332,,
0200URD,Red Ruby,-1.270241,36.81308,,
0200WAN,Dawa Pharmaceuticals,-1.246853,36.87506,,
0200WJY,Wanderjoy,-1.23132,36.84252,,
0200WKU,Kwa Mafuta,-1.228705,36.919721,,
02016EA,36Stage,-1.261316,36.886586,,
0201AGH,Aga Khan Hospital,-1.268924,36.809952,,
0201AIK,Kariobangi Mwisho,-1.253018,36.884803,,
0201AIP,Aipcea,-1.11975,36.819057,,
0201AIS,AIC Lucky Summer,-1.240432,36.895398,,
0201ALP,Allsops,-1.245253,36.867864,,
0201ALS,Allsops,-1.244513,36.866866,,
0201AMC,Cinema,-1.250705,36.904868,,
0201ARI,Kwa Bridge,-1.121764,37.006363,,
0201ARS,Car Wash,-1.232336,36.873084,,
0201ASP,Allsops,-1.245173,36.867896,,
0201ATB,Kariobangi catholic church/ Kanisani,-1.257167,36.879065,,
0201BHC,Beta  Health Care,-1.062917,36.782967,,
0201BPC,The Baptist Chapel,-1.241702,36.893618,,
0201BRA,Barua,-1.19333,36.83991,,
0201CAL,Caltexdn/Equity,-1.268018,36.833628,,
0201CIA,AIC Church,-1.256826,36.897342,,
0201CIT,Police Post,-1.244155,36.884295,,
0201CJU,Ruiru Road Junction,-1.148969,36.956895,,
0201CNA,Cabanas,-1.329995,36.890346,,
0201CON,Corner,-1.247131,36.874307,,
0201DAW,Naivas/Dawa Pharmacutical,-1.247043,36.873225,,
0201DBR,Ndumberi Factory,-1.140974,36.805712,,
0201DIA,KIE/Desai,-1.271712,36.827958,,
0201DNK,Danamac's Flats,-1.21821,36.900913,,
0201DNO,Rounda,-1.26219,36.878749,,
0201DUA,Ruiru Road Junction,-1.14908,36.957026,,
0201DWE,Weigh Bridge,-1.129484,36.987389,,
0201ECH,Dawa Pharmaceutical,-1.247131,36.873014,,
0201ENL,Hill stone,-1.252512,36.880055,,
0201EQT,Equity,-1.217932,36.899858,,
0201EVR,Evergreen,-1.2106,36.83313,,
0201FM,FM,-1.26927,36.840685,,
0201GIT,Githurai,-1.203684,36.916758,,
0201GRD,Equity,-1.217937,36.899857,,
0201GRG,Garage,-1.231222,36.924549,,
0201GTC,Gathecha/KSC International Junction,-1.240786,36.887714,,
0201GTJ,Gathanji,-1.089753,36.782261,,
0201GTO,Githogoro,-1.2186,36.83579,,
0201HML,Roasters/Naivas,-1.233044,36.873872,,
0201HSM,House Of Faith Ministry,-1.240245,36.895997,,
0201IAH,Muthaiga,-1.260556,36.843274,,
0201IES,Desai,-1.271948,36.82773,,
0201IIR,Riverside,-1.249303,36.877654,,
0201IKN,Ikinu,-1.099779,36.795763,,
0201I/T,Kariobangi Market Stage/Soko,-1.255206,36.879027,,
0201JAM,Jamaica,-1.074944,36.780596,,
0201JNT,Gatitu,-1.043277,37.0708,,
0201KAI,Kwa Kairu,-1.142084,36.966911,,
0201KAM,Kanyama,-1.252581,36.882198,,
0201KBM,Kariobangi Market Stage/Soko,-1.255236,36.879081,,
0201KBO,Kimbo,-1.132586,36.974481,,
0201KCB,KCB Kiambu,-1.172812,36.829884,,
0201KCL,K1 Club,-1.26862,36.812235,,
0201KEE,KEMREF,-1.241981,36.893302,,
0201KEP,Kenya Power,-1.242862,36.89084,,
0201KFS,Kenya Forestry Service Station/CID,-1.250478,36.846557,,
0201KGM,Kiangima,-1.075928,36.786734,,
0201KIH,Kihunguro,-1.160286,36.958389,,
0201KJN,Kirigiti Junction,-1.17902,36.83742,,
0201KMT,Kamutiini,-1.229538,36.920874,,
0201KRK,Kariokor,-1.279431,36.833293,0,
0201KS2,KIST,-1.18345,36.83848,,
0201KSR,Kasarini/Paradise Lost,-1.20585,36.83201,,
0201KSS,Brentwood Hotel,-1.20461,36.83264,,
0201KSU,Kamindi Supermarket,-1.171696,36.828082,,
0201KWH,Bypass/Kwaheri Flyover,-1.21506,36.83495,,
0201MET,Bull & Bush,-1.217444,36.89776,,
0201MGN,2nd Mugumoini Street,-1.218296,36.873967,,
0201MJM,Maji Mazuri,-1.231987,36.926293,,
0201MLM,Kwa Mlima,-1.233215,36.929024,,
0201MML,Mwalimu,-1.269844,36.830989,,
0201MNO,Makutano,-1.064754,36.783189,,
0201MOS,Mosque,-1.24057,36.894865,,
0201MRT,Maternity,-1.223037,36.91183,,
0201MSH,Mushroom,-1.19582,36.83822,,
0201MSQ,Mosque,-1.252661,36.865157,,
0201MTR,TRM,-1.219794,36.890888,,
0201NAS,Naivas,-1.218873,36.895474,,
0201NBN,Baba Dogo Junction/Dawa,-1.247576,36.874457,,
0201NEH,Neighbours,-1.227009,36.871056,,
0201NIO,Sokoni,-1.25513,36.87869,,
0201NTR,Naivas Ciata Mall/Ridgeways Mall,-1.22525,36.83883,,
0201NVS,Naivas,-1.24756,36.872671,,
0201NYT,Nyati Drive,-1.220956,36.873096,,
0201OER,Pioneer,-1.272506,36.827733,,
0201PME,Marie Stopes,-1.269189,36.848394,,
0201PNG,Pangani/Muthaiga Footbridge,-1.264039,36.837834,,
0201POS,Police Post,-1.121249,36.819359,,
0201PPS,Police Post,-1.219857,36.894257,,
0201RAK,Mpaka Road,-1.265068,36.804627,,
0201RDS,Ridgeway Springs/Total,-1.229122,36.840559,,
0201RET,St Margret,-1.207715,36.924788,,
0201REV,Drive In,-1.250063,36.862273,,
0201RGC,Regional Centre/ICIPE,-1.219976,36.894075,,
0201RIL,Kona Kwa Rail,-1.208181,36.922337,,
0201RKN,Kona,-1.225183,36.873912,,
0201RND,Runda Junction,-1.22181,36.8361,,
0201RNK,Kiamako Sunflower Primary School,-1.252865,36.878592,,
0201ROC,Rock City,-1.2382,36.84398,,
0201RRP,Safari Park,-1.22519,36.885234,,
0201RSB,Roysambu,-1.218377,36.892428,,
0201RST,Roasters,-1.233597,36.872552,,
0201RUK,Ruaraka Academy,-1.214531,36.876177,,
0201RYB,Red Ruby,-1.27029,36.81299,,
0201RZA,Riziki Academy,-1.28067,36.838466,,
0201SDP,Pangani Police Post,-1.27023,36.83564,,
0201SHL,Shell,-1.234889,36.873862,,
0201SHP,Shell Petrol Station/Catholic Church,-1.256545,36.87906,,
0201SPH,Super Highway,-1.16446,36.956758,,
0201SSN,Seasons,-1.218747,36.90285,,
0201STM,Steam Drive,-1.22293,36.872273,,
0201SUN,Sunton,-1.228819,36.919796,,
0201TEH,Homeland/Garden City,-1.23085,36.877603,,
0201TIN,Kamutiini,-1.230447,36.922892,,
0201TIU,Equity,-1.278343,36.830567,0,
0201TJA,Timba Junior Academy,-1.241243,36.894187,,
0201TKS,Tuskys,-1.041316,37.071367,,
0201UCP,Dawa Pharmaceutical,-1.247148,36.873014,,
0201UGC,Muthaiga Golf Club,-1.257732,36.842979,,
0201UOA,Munyu Road,-1.284302,36.8278,,
0201URI,Kariobangi Junction,-1.252576,36.879038,,
0201VRS,Riverside,-1.243919,36.880771,,
0201WAA,Kawaa,-1.244588,36.875594,,
0201WJY,Wanderjoy,-1.23113,36.84225,,
0201WOA,Kwa DO,-1.219327,36.903706,,
0201YTU,Equity,-1.258246,36.878786,,
0201YUE,Survey,-1.248853,36.863363,,
0202LUT,Luthuli Avenue,-1.284831,36.826986,,
0202RSB,Roysambu Terminus,-1.217422,36.894407,,
0203SND,Sunton,-1.229503,36.920811,,
02107SA,Barraks/75,-1.311714,36.92533,,
0210ABI,Tiba,-1.240082,36.896403,,
0210ACO,Karura Close,-1.256085,36.843405,,
0210AEC,Faith Home Academy,-1.253225,36.878572,,
0210AFY,Fancy,-1.277269,36.969748,,
0210AIC,China,-1.293882,36.943191,,
0210AIE,Kwa Bridge,-1.249443,36.877874,,
0210AIK,Kasarini,-1.201481,36.834479,,
0210AIT,Tumaini,-1.2802,36.965159,,
0210AKC,KCA,-1.253054,36.859281,,
0210AKE,Keza,-1.285972,36.954955,,
0210ALS,Allsops,-1.245897,36.866598,,
0210AMC,Quickmart,-1.169282,36.969692,,
0210AMJ,Juja Mall,-1.118052,37.010472,,
0210ANI,Naivas,-1.247502,36.872488,,
0210ANR,Thingira,-1.114793,36.812053,,
0210ANT,Aviation,-1.319937,36.906601,,
0210APB,Bypass,-1.165457,36.957214,,
0210ARA,Barracks/75 Rounda,-1.313517,36.922879,,
0210ARG,Garage,-1.249185,36.878065,,
0210ARH,Car Wash,-1.211115,36.90758,,
0210ARI,Raia,-1.108013,36.806388,,
0210ARM,Taj Mall Roundabout,-1.324716,36.898946,,
0210AS3,36Stage,-1.261734,36.884837,,
0210ASR,Safari Park,-1.225953,36.885038,,
0210ASV,Naivas,-1.247506,36.872504,,
0210AUI,Utalii,-1.256095,36.856057,,
0210AWR,Kware,-1.189996,36.930191,,
0210AYA,Onyata,-1.267104,36.980385,,
0210BBD,Baba Dogo Terminal,-1.244305,36.887506,,
0210CAH,Pangani Girls' School,-1.270064,36.838027,,
0210CAK,KCA,-1.253113,36.859372,,
0210CID,KFS/CID,-1.25032,36.84657,,
0210CIJ,Northern Junction,-1.247555,36.870986,,
0210CKA,KCA,-1.25308,36.859319,,
0210CLM,Clay,-1.171357,36.948865,,
0210CLY,Clay Works,-1.172108,36.947546,,
0210CRH,Car Wash,-1.211125,36.907802,,
0210CRI,AIPCK Githunguri,-1.058234,36.782087,,
0210DBR,Ndumberi,-1.15149,36.805479,,
0210DGU,Ndarugu,-1.081381,37.042825,,
0210DIE,Weigh Bridge,-1.129533,36.98972,,
0210DLO,Homeland Inn,-1.230952,36.878309,,
0210DOE,Kenyatta Road,-1.125419,37.003002,,
0210DRV,Drive In,-1.24904,36.863208,,
0210EC/,Utawala Junction/ Benedicta,-1.278745,36.967999,,
0210EIW,Kwa Chief,-1.282865,36.959974,,
0210EKE,Kemsa Depot,-1.316539,36.920237,,
0210EKT,Kanyama,-1.252495,36.881661,,
0210ENE,Odeon,-1.282972,36.824324,0,
0210EOS,Seasons,-1.218774,36.902658,,
0210EOV,Jehova Witness Ting'ang'a,-1.127784,36.81349,,
0210ERI,Reli,-1.206657,36.920425,,
0210ERV,Evergreen,-1.211371,36.833382,,
0210EXL,Lex,-1.247512,36.870997,,
0210FAR,Safari Park,-1.225802,36.885384,,
0210FBO,Balkan Sec. School/Fourways,-1.212371,36.833832,,
0210FIG,Fig Tree,-1.275653,36.823313,0,
0210FLY,Fly Over,-1.150335,36.962106,,
0210FNO,Ngorofani,-1.225276,36.914942,,
0210GAO,Mlango Kubwa,-1.267478,36.843585,,
0210GEN,Engen,-1.180843,36.98763,,
0210GIT,Githurai,-1.204336,36.916825,,
0210GNN,Pangani,-1.266171,36.835125,,
0210GPN,Shell/Pangani Footbridge,-1.264029,36.837925,,
0210GRG,Garage Stage,-1.279238,36.849785,,
0210HAS,Car Wash,-1.211269,36.907496,,
0210HAU,Kahawa Sukari,-1.188562,36.93169,,
0210HAW,Car Wash,-1.211353,36.907582,,
0210HER,Ha Andrew,-1.131444,36.8051,,
0210HFI,Kwa Ng'ethe/Fivestar,-1.189878,36.839623,,
0210HHE,PCEA Bishop Gathu,-1.092551,36.78581,,
0210HIP,Highpoint,-1.095312,37.028952,,
0210HLE,Shell,-1.281759,36.962034,,
0210HUN,Hunters Stage,-1.227159,36.917404,,
0210HUT,Githurai,-1.203691,36.917343,,
0210HWA,Kahawa,-1.196458,36.924019,,
0210HWD,Kahawa Wendani,-1.195382,36.925046,,
0210HWK,Wendani Bus Stop,-1.195385,36.925156,,
0210IEL,Homeland Inn,-1.231017,36.878311,,
0210IES,Desai,-1.272424,36.827605,,
0210IHW,Kwa Ahindi,-1.173001,36.826668,,
0210IIA,Utalii,-1.256466,36.855623,,
0210IJI,Jikoni's,-1.230233,36.841214,,
0210IKS,Aga Khan hospital,-1.269071,36.810201,,
0210ILA,Utalii,-1.256112,36.855429,,
0210IMT,Mitikenda,-1.184324,36.993064,,
0210INA,Pangani Police Post,-1.270316,36.83556,,
0210IRI,Maji Mazuri,-1.231949,36.926132,,
0210ISD,Desai,-1.271785,36.828409,,
0210ITI,Utalii,-1.256406,36.855639,,
0210IVN,Drive In,-1.248484,36.863602,,
0210IYU,Super Highway,-1.165176,36.958308,,
0210JKT,JKUAT,-1.106981,37.015873,,
0210JTS,St. Joseph,-1.241112,36.989765,,
0210KAD,Kwa Ahindi,-1.173949,36.828049,,
0210KAF,Family Bank,-1.280661,36.964247,,
0210KAH,Kahawa Wendani,-1.196566,36.924105,,
0210KBM,Kariobangi Market Stage,-1.255533,36.878748,,
0210KBO,Kimbo,-1.13317,36.974441,,
0210KCA,KCA/Survey,-1.253375,36.859018,,
0210KDO,Kwa DO/Kiambu-Limuru Junction,-1.17498,36.83448,,
0210KEB,Kobe,-1.226735,36.990366,,
0210KJA,Guru Nanak,-1.269974,36.832837,,
0210KLI,Old Kiambu,-1.172276,36.826515,,
0210KPO,Kiambu Mall/Posta,-1.16498,36.823854,,
0210KRB,Karambe,-1.266979,36.845672,,
0210KU.,KU,-1.182017,36.937859,,
0210KWD,Kwa Dogi,-1.15693,36.932686,,
0210KYR,Kwa Roy,-1.174607,36.977808,,
0210KYS,Tuskys,-1.317771,36.918464,,
0210LGC,Grafins College,-1.266406,36.80548,,
0210LH',Overcomer's Chapel,-1.158426,36.81864,,
0210LOA,Allsops,-1.245652,36.866681,,
0210LSL,Allsops,-1.245678,36.867175,,
0210LUI,Muslim Road,-1.275687,36.831335,,
0210MBL,Membley,-1.156222,36.930358,,
0210MET,Metro,-1.217658,36.898562,,
0210MF,FM,-1.269414,36.840677,,
0210MGC,Muthaiga Golf Club Stage,-1.2589,36.842523,,
0210MIN,Amani,-1.28112,36.963324,,
0210MNG,Mang'u,-1.075546,37.046508,,
0210MQT,Quickmart,-1.202312,36.834071,,
0210MSL,muthaiga Golf Club Stage,-1.258875,36.842541,,
0210MTG,Muthaiga,-1.260445,36.843617,,
0210NAK,Kwa Kanisa,-1.056994,37.055796,,
0210NAM,Transami,-1.327173,36.894906,,
0210NAS,Naivas,-1.218634,36.895833,,
0210NCY,Centy Club,-1.234149,36.990119,,
0210NGE,Evergreen,-1.209211,36.833079,,
0210NGR,Ngara Stage,-1.274688,36.824407,0,
0210NID,Drive In,-1.248951,36.863227,,
0210NIG,Kirigu-ini,-1.148096,36.807418,,
0210NIM,Kiambu Terminus,-1.168832,36.826545,,
0210NIR,Drive In,-1.248865,36.862768,,
0210NRS,Kariobangi Mwisho,-1.253065,36.884859,,
0210NTR,Naivas Ciata Mall/Ridgeways Mall,-1.22544,36.839,,
0210NUR,Guru Nanak,-1.269232,36.832475,,
0210NWK,Kahawa Wendani,-1.196646,36.923901,,
0210OIK,Mihango Kayole Junction,-1.287837,36.951986,,
0210OLT,Toll,-1.130852,36.982212,,
0210ONR,Corner,-1.185451,36.994792,,
0210OOI,Gititu Coffee Factory,-1.084299,36.782184,,
0210OON,Njomoko,-1.044895,37.060699,,
0210OUN,KSC International/Junction,-1.240867,36.887726,,
0210OUS,Githunguri Township,-1.056968,36.780671,,
0210OUU,Kihunguro,-1.160045,36.958936,,
0210-P0,Triple-0,-1.272722,36.974675,,
0210PA.,AP,-1.28535,36.955921,,
0210PAS,Safari Park,-1.225807,36.885441,,
0210PMH,Pumwani Hospital,-1.280535,36.844577,,
0210PMS,Pumwani Stage,-1.284349,36.84316,,
0210PNG,Pangani/Muthaiga Footbridge,-1.263927,36.838065,,
0210PPS,Police Post,-1.219433,36.903631,,
0210PRS,Prison,-1.151878,36.928673,,
0210PSK,Bypass/Kwaheri,-1.215137,36.835018,,
0210PYS,Bypass,-1.264157,36.98299,,
0210RAO,Astro,-1.290562,36.947534,,
0210RAT,Roasters,-1.234868,36.873915,,
0210RBA,Barua,-1.193017,36.839942,,
0210RBU,Barua,-1.194019,36.839792,,
0210RIH,Chandaria,-1.244239,36.885025,,
0210RMT,TRM,-1.220233,36.891553,,
0210RNA,Kasarini,-1.205921,36.832008,,
0210RND,Rounder Terminal,-1.262344,36.878738,,
0210RSB,Roysambu Footbridge,-1.217229,36.894525,,
0210RSC,KCA University,-1.252357,36.85941,,
0210RSI,Kasarini,-1.204394,36.832757,,
0210RV2,Riverside 2,-1.24947,36.877842,,
0210RYS,Roysambu,-1.220432,36.891033,,
0210SAE,Kastemil,-1.212595,36.903387,,
0210SAI,Kamakis,-1.178673,36.984245,,
0210SAO,Roysambu,-1.217192,36.894477,,
0210SAP,Allsops,-1.245705,36.867059,,
0210SAR,Roasters,-1.233923,36.874613,,
0210SBA,Airbase,-1.315276,36.921683,,
0210SEW,Sewage,-1.098944,37.024559,,
0210SHA,Kahawa Sukari,-1.188911,36.931293,,
0210SKA,Samaki,-1.246262,36.877971,,
0210SMB,Supermambo,-1.27024,36.8327,,
0210SMW,Kwa Mlima,-1.233076,36.928632,,
0210SRA,Kasarani Primary,-1.220423,36.904593,,
0210S/T,19/60 Stage,-1.285348,36.832266,,
0210STD,Stadium,-1.221149,36.890238,,
0210SUN,Sunton,-1.229605,36.920967,,
0210SUR,Utalii,-1.256711,36.855531,,
0210TAE,Roasters,-1.234744,36.873963,,
0210TDL,Parklands Sports Club,-1.269453,36.812454,,
0210TEE,Eastleigh Terminal,-1.272252,36.848842,,
0210TER,St. Teresa,-1.266657,36.847383,,
0210TGA,Ting'ang'a,-1.128432,36.811953,,
0210TIB,Kiambu Terminus,-1.167782,36.824691,,
0210TIG,Ruui/Kirigiti,-1.178816,36.837351,,
0210TMR,TRM/Roysambu,-1.220374,36.891089,,
0210TRT,Torrents,-1.160577,36.944155,,
0210TUH,Muthaiga,-1.26006,36.843408,,
0210TYE,Equity,-1.218061,36.900112,,
0210UIK,Ikinu Primary,-1.101434,36.797912,,
0210UKO,Kihunguro,-1.159826,36.959116,,
0210/US,TRM/Roysambu,-1.220469,36.890888,,
0210USG,GSU,-1.289645,36.949068,,
0210UWT,Muthurwa,-1.286168,36.83222,,
0210UYU,Muyuyu Avenue,-1.271549,36.848697,,
0210VIS,Naivas,-1.247518,36.873011,,
0210VNA,Naivas,-1.218747,36.895679,,
0210WDH,Kahawa Wendani,-1.196598,36.923922,,
0210WOK,Kwa DO,-1.21932,36.903609,,
0210WPE,Dawa Pharmaceuticals,-1.247034,36.875031,,
0210WTH,Witeithie,-1.0682,37.051172,,
0210YPS,Bypass,-1.165255,36.957356,,
0210ZMM,Maji Mazuri,-1.231949,36.926132,,
0211AAA,Kahawa Sukari,-1.188401,36.931154,,
0211AAJ,Juja Mall,-1.118481,37.009538,,
0211AAW,Kahawa,-1.195911,36.923831,,
0211ACB,Barracks,-1.311665,36.925344,,
0211ACD,Baba Dogo Catholic Church,-1.244143,36.884692,,
0211ADI,Kahawa Wendani,-1.196324,36.923429,,
0211AEC,Overcomers Chapel,-1.158052,36.81746,,
0211AEP,Savanna Petrol,-1.058059,36.781926,,
0211AFY,Fancy,-1.275385,36.971564,,
0211AGA,Pangani Police,-1.270323,36.835289,,
0211AGC,Baba Dogo Junction/Dawa,-1.247152,36.874436,,
0211AHN,China,-1.292921,36.944114,,
0211AIC,Quickmart,-1.202404,36.833862,,
0211AIK,Kamakis,-1.170865,36.972266,,
0211AKW,Kwa DO/Kiambu Limuru Junction,-1.175044,36.834176,,
0211ALN,Naivas Ciata Mall/Ridgeways Mall,-1.225567,36.838856,,
0211ALS,Allsops,-1.244064,36.867212,,
0211AMN,Amani,-1.281066,36.963388,,
0211'AN,Jehovah's Witness Ting'ang'a,-1.126753,36.813887,,
0211ANN,Pangani,-1.263819,36.837593,,
0211ANP,Pangani,-1.263728,36.837582,,
0211ANS,St. Francis,-1.226145,36.916208,,
0211.AP,AP,-1.285454,36.955824,,
0211ARS,Safari Park,-1.225255,36.885138,,
0211ASP,Allsops,-1.243799,36.867494,,
0211AUR,Guru Nanak,-1.269602,36.832041,,
0211AVA,Naivas,-1.247184,36.872574,,
0211AWA,Kahawa,-1.196471,36.923394,,
0211BHC,Baba Dogo Catholic Church,-1.244205,36.884698,,
0211BLA,Total Kiambu,-1.174985,36.828908,,
0211BLR,Balkan Sec School/Fourways,-1.212254,36.833902,,
0211B/O,Kobil/K1,-1.267567,36.81205,,
0211B/W,Bypass/Kwaheri,-1.215396,36.834972,,
0211BYP,Bypass,-1.164175,36.957037,,
0211CID,CID,-1.2503,36.84658,,
0211CKS,Clay Works,-1.171564,36.947609,,
0211CLA,Utawala Junction/ Benedicta,-1.278754,36.967964,,
0211CTT,Muthithi Tausi Junction,-1.266612,36.80779,,
0211CYE,Garden City,-1.230823,36.877643,,
0211DBR,Ndumberi,-1.15155,36.805526,,
0211DEV,Riverside,-1.249748,36.878453,,
0211DRN,Drive In,-1.24788,36.864343,,
0211DRV,Drive In,-1.248665,36.862886,,
0211EAR,Homeland/Garden City,-1.230887,36.877547,,
0211EIN,Drive In,-1.249138,36.862529,,
0211EKO,Kemsa Depot,-1.316312,36.920521,,
0211END,Mitikenda,-1.180837,36.987491,,
0211ERC,Corner,-1.185607,36.994969,,
0211EVE,Evergreen,-1.20957,36.833073,,
0211FLY,Ruiru Fly Over,-1.149675,36.961886,,
0211FNT,Southfield/Nakumatt,-1.328257,36.892937,,
0211G'F,Full gospel Ting'ang'a,-1.129728,36.80922,,
0211GIT,Githurai,-1.203038,36.917428,,
0211GNK,Guru Nanak,-1.26913,36.832663,,
0211GRF,Graffins College,-1.265996,36.805414,,
0211HIA,Kwa Chief,-1.282913,36.959947,,
0211HIP,High Point,-1.094878,37.028663,,
0211HNE,Ha Andrew,-1.131187,36.804843,,
0211HNT,Hunters,-1.227542,36.917967,,
0211HNU,Mihang'o/ Kayole Junction,-1.287804,36.952,,
0211HWS,Car Wash Footbridge,-1.210696,36.907325,,
0211IAU,Pangani/Muthaiga Footbridge,-1.26368,36.837687,,
0211IBR,Preblo Ikinu Sch,-1.096683,36.792741,,
0211IEV,Drive In,-1.249507,36.862022,,
0211IGB,Pangani/Muthaiga Footbridge,-1.264104,36.837789,,
0211IGH,Githurai,-1.203706,36.916772,,
0211IHH,Shirika House,-1.272966,36.81636,,
0211IIU,Ruui/Kirigiti,-1.178918,36.837354,,
0211INS,Kiambu Bus Terminus,-1.168806,36.826057,,
0211INT,Baba Dogo Terminal,-1.244208,36.887444,,
0211IRA,Raia,-1.107498,36.80613,,
0211IUS,Bypass Ruai,-1.264758,36.982008,,
0211IVE,Drive In,-1.249149,36.862516,,
0211IVO,Jua Kali,-1.247538,36.90836,,
0211I/Y,NYS/Utalii,-1.256236,36.855236,,
0211JKT,JKUAT Main Gate Stage,-1.105189,37.017042,,
0211JUJ,Juja Stage,-1.106865,37.015152,,
0211KAH,Kahawa Wendani,-1.196732,36.923016,,
0211KAZ,Keza,-1.286093,36.954843,,
0211KCA,KCA/Survey,-1.252175,36.859441,,
0211KDO,Kwa DO/Kiambu Limuru Junction,-1.174947,36.834326,,
0211KEI,KIE,-1.269936,36.830895,,
0211KEO,Kobe,-1.226333,36.990098,,
0211KIP,Safari Park,-1.225201,36.885223,,
0211KIU,Old Kiambu,-1.172367,36.826376,,
0211KMJ,OTC,-1.285344,36.832273,,
0211KNI,Kariobangi Junction,-1.25322,36.878968,,
0211KPO,Kiambuu Posta,-1.1669,36.825087,,
0211KRD,Kenyatta Road Stage,-1.12417,37.003518,,
0211KRE,Kware,-1.189211,36.930236,,
0211KRM,Karambe,-1.266877,36.845731,,
0211KST,KIST,-1.183455,36.838467,,
0211K.U,KU,-1.182232,36.936979,,
0211LIB,Kobil,-1.327184,36.894616,,
0211LIT,Tripple-O,-1.273191,36.974037,,
0211LMU,Junction/Kiambu Police/Kwa DO,-1.173377,36.831721,,
0211LND,Parklands Sports Club,-1.269509,36.812468,,
0211LOA,Taj Mall Roundabout,-1.324394,36.899128,,
0211LTI,Utalii,-1.256214,36.855928,,
0211MBS,Muthaiga Bus Stage,-1.25919,36.84238,,
0211MEV,Covenant Ndumberi,-1.152816,36.80819,,
0211MNG,Mang'u,-1.07488,37.046347,,
0211MOO,Njomoko,-1.044002,37.060361,,
0211MRT,TRM,-1.219831,36.890947,,
0211MTG,Muthaiga,-1.259818,36.843621,,
0211MUU,Kiambu Terminus,-1.167797,36.824723,,
0211NAS,Naivas,-1.218629,36.895807,,
0211NDA,Dawanol,-1.246816,36.874921,,
0211NDK,Kitindo,-1.326422,36.895872,,
0211NGE,Engen,-1.174363,36.977652,,
0211NGI,Pangani/Muthaiga Footbridge,-1.263787,36.837577,,
0211NGR,Ngara,-1.274602,36.823999,0,
0211NIC,Garden City,-1.230581,36.877955,,
0211NIJ,Jikoni's,-1.229968,36.840962,,
0211NIV,Aviation,-1.319287,36.907475,,
0211NNO,Ngorofani,-1.226048,36.916034,,
0211NOR,Ngorofani,-1.225319,36.915044,,
0211NPA,Pangani,-1.263776,36.837614,,
0211NRD,Redeemed Ngemwa,-1.116081,36.813083,,
0211NUK,Guru Nanak,-1.269014,36.832472,,
0211NYS,NYS/Utalii,-1.256261,36.855156,,
0211ODO,Don Bosco,-1.14698,36.808276,,
0211/OE,KIE/Pioneer/Desai,-1.271642,36.828296,,
0211OEO,Soko Mawe,-1.255177,36.879033,,
0211OIN,Ngoingwa,-1.038118,37.060605,,
0211OOD,Roysambu Footbridge,-1.21692,36.894225,,
0211OOU,Roysambu Footbridge,-1.217245,36.893678,,
0211OSL,Allsops,-1.244327,36.867049,,
0211OTL,Toll,-1.13031,36.982346,,
0211PCA,PCEA Bishop Gathu,-1.092649,36.787333,,
0211PIO,KIE/Pioneer/Desai,-1.271544,36.828328,,
0211POA,Allsops,-1.244545,36.866727,,
0211POL,Allsops,-1.245682,36.867448,,
0211PSE,Ruaraka Police Post,-1.244094,36.883743,,
0211RIA,Sai Raj,-1.243818,36.880712,,
0211RIT,Gititu Coffee Factory,-1.084238,36.782269,,
0211RMT,TRM,-1.219842,36.89091,,
0211RMU,Kiambu Nrb,-1.171676,36.827956,,
0211RNE,Evergreen,-1.210084,36.833113,,
0211RSB,Roysambu,-1.219815,36.89092,,
0211RUI,Ruiru,-1.147707,36.959362,,
0211S5K,Barracks/75 Rounda,-1.313397,36.92293,,
0211SAA,Safari Park/USIU,-1.224976,36.885454,,
0211SEB,Airbase,-1.315468,36.921492,,
0211SEO,St. Joseph,-1.255832,36.985828,,
0211SEW,Sewage Stage,-1.098477,37.024248,,
0211SHM,Mwisho,-1.244219,36.886151,,
0211SHP,Shark's Palace,-1.2406,36.84422,,
0211SHR,Car Wash,-1.210552,36.908175,,
0211SLR,Astrol,-1.290818,36.947258,,
0211SMC,Lucky Summer Junction,-1.240865,36.888844,,
0211SOW,Clay Works,-1.171364,36.947955,,
0211SRK,Tusker/Ronald Ngala,-1.28525,36.828822,0,
0211SSN,Seasons,-1.218672,36.902619,,
0211STD,Stadium,-1.221553,36.889359,,
0211STM,Stima,-1.223906,36.908177,,
0211SYT,Tuskys,-1.317866,36.91829,,
