time,temperature_c,rain,wind_speed,Super (PMS),Diesel (AGO),demand,demand_lag_1h,demand_lag_24h,demand_lag_168h
2024-01-13 05:00:00,16.8,0.6,2.9,180.66,168.06,78.6,82.8,77.1,77.4
2024-01-13 06:00:00,17.6,0.1,6.2,180.66,168.06,81.0,78.6,74.3,76.6
2024-01-13 07:00:00,18.5,0.0,4.9,180.66,168.06,78.3,81.0,77.4,80.2
2024-01-13 08:00:00,20.4,0.0,0.8,180.66,168.06,72.0,78.3,80.5,79.8
2024-01-13 09:00:00,20.5,0.0,1.9,180.66,168.06,74.3,72.0,82.1,82.9
2024-01-13 10:00:00,20.9,0.0,3.1,180.66,168.06,77.1,74.3,83.7,86.7
2024-01-13 11:00:00,22.3,0.0,3.0,180.66,168.06,78.3,77.1,86.7,90.1
2024-01-13 12:00:00,21.2,0.8,5.4,180.66,168.06,90.0,78.3,88.1,96.5
2024-01-13 13:00:00,20.6,0.0,2.6,180.66,168.06,75.8,90.0,83.4,82.5
2024-01-13 14:00:00,20.9,0.0,3.1,180.66,168.06,77.1,75.8,90.7,98.6
2024-01-13 15:00:00,20.4,0.0,5.4,180.66,168.06,81.2,77.1,94.3,88.6
2024-01-13 16:00:00,19.1,0.0,5.6,180.66,168.06,80.3,81.2,80.3,79.6
2024-01-13 17:00:00,18.0,0.0,3.7,180.66,168.06,75.4,80.3,76.2,78.6
2024-01-13 18:00:00,17.7,0.0,3.4,180.66,168.06,74.5,75.4,73.6,79.8
2024-01-13 19:00:00,17.6,0.0,3.4,180.66,168.06,74.4,74.5,73.5,76.7
2024-01-13 20:00:00,17.3,0.0,3.8,180.66,168.06,74.9,74.4,75.6,76.9
2024-01-13 21:00:00,17.0,0.2,3.3,180.66,168.06,75.6,74.9,73.0,88.7
2024-01-13 22:00:00,17.1,0.5,3.7,180.66,168.06,79.5,75.6,72.8,89.1
2024-01-13 23:00:00,17.2,0.5,3.2,180.66,168.06,78.6,79.5,77.6,89.5
2024-01-14 00:00:00,17.0,0.5,5.7,180.66,168.06,83.4,78.6,82.1,98.2
2024-01-14 01:00:00,16.1,0.0,5.2,180.66,168.06,76.5,83.4,69.7,130.10000000000002
2024-01-14 02:00:00,15.6,0.0,4.1,180.66,168.06,73.8,76.5,72.6,88.2
2024-01-14 03:00:00,15.7,0.0,2.5,180.66,168.06,70.7,73.8,83.6,71.3
2024-01-14 04:00:00,16.0,0.0,2.7,180.66,168.06,71.4,70.7,82.8,73.6
2024-01-14 05:00:00,18.8,0.0,3.1,180.66,168.06,75.0,71.4,78.6,73.7
2024-01-14 06:00:00,20.6,0.0,5.4,180.66,168.06,81.4,75.0,81.0,74.8
2024-01-14 07:00:00,22.4,0.1,7.6,180.66,168.06,88.6,81.4,78.3,90.3
2024-01-14 08:00:00,23.4,0.0,7.4,180.66,168.06,88.2,88.6,72.0,101.9
2024-01-14 09:00:00,24.0,0.0,7.1,180.66,168.06,88.2,88.2,74.3,98.6
2024-01-14 10:00:00,25.1,0.0,6.0,180.66,168.06,87.1,88.2,77.1,95.6
2024-01-14 11:00:00,24.1,0.0,8.6,180.66,168.06,91.3,87.1,78.3,95.2
2024-01-14 12:00:00,20.5,9.1,13.8,180.66,168.06,189.1,91.3,90.0,94.6
2024-01-14 13:00:00,24.1,0.1,5.0,180.66,168.06,85.1,189.1,75.8,93.8
2024-01-14 14:00:00,23.0,0.2,7.3,180.66,168.06,89.6,85.1,77.1,94.3
2024-01-14 15:00:00,20.0,0.7,5.6,180.66,168.06,88.2,89.6,81.2,94.2
2024-01-14 16:00:00,18.0,0.1,8.3,180.66,168.06,85.6,88.2,80.3,86.3
2024-01-14 17:00:00,17.6,0.0,4.3,180.66,168.06,76.2,85.6,75.4,87.0
2024-01-14 18:00:00,17.0,0.0,3.3,180.66,168.06,73.6,76.2,74.5,86.2
2024-01-14 19:00:00,16.3,0.0,3.4,180.66,168.06,73.1,73.6,74.4,78.1
2024-01-14 20:00:00,16.3,0.0,5.5,180.66,168.06,77.3,73.1,74.9,77.8
2024-01-14 21:00:00,15.8,0.0,4.7,180.66,168.06,75.2,77.3,75.6,78.1
2024-01-14 22:00:00,15.4,0.0,5.6,180.66,168.06,76.6,75.2,79.5,82.0
2024-01-14 23:00:00,15.9,0.0,5.9,180.66,168.06,77.7,76.6,78.6,83.4
2024-01-15 00:00:00,15.8,0.0,6.5,180.66,168.06,78.8,77.7,83.4,78.4
2024-01-15 01:00:00,15.6,0.1,7.9,180.66,168.06,82.4,78.8,76.5,77.6
2024-01-15 02:00:00,15.4,0.0,7.4,180.66,168.06,80.2,82.4,73.8,79.1
2024-01-15 03:00:00,14.9,0.0,6.5,180.66,168.06,77.9,80.2,70.7,79.1
2024-01-15 04:00:00,15.7,0.0,8.4,180.66,168.06,82.5,77.9,71.4,84.7
2024-01-15 05:00:00,18.1,0.0,7.6,180.66,168.06,83.3,82.5,75.0,88.0
2024-01-15 06:00:00,20.0,0.0,12.0,180.66,168.06,94.0,83.3,81.4,104.80000000000001
2024-01-15 07:00:00,21.7,0.1,18.4,180.66,168.06,109.5,94.0,88.6,106.4
2024-01-15 08:00:00,22.7,0.1,16.6,180.66,168.06,106.9,109.5,88.2,100.5
2024-01-15 09:00:00,23.6,0.1,11.5,180.66,168.06,97.6,106.9,88.2,97.8
2024-01-15 10:00:00,25.0,0.0,10.2,180.66,168.06,95.4,97.6,87.1,99.4
2024-01-15 11:00:00,26.0,0.0,13.0,180.66,168.06,102.0,95.4,91.3,102.6
2024-01-15 12:00:00,26.0,0.0,14.9,180.66,168.06,105.8,102.0,189.1,104.4
2024-01-15 13:00:00,25.8,0.1,14.8,180.66,168.06,106.4,105.8,85.1,104.4
2024-01-15 14:00:00,24.2,0.2,13.6,180.66,168.06,103.4,106.4,89.6,106.5
2024-01-15 15:00:00,23.0,0.0,8.7,180.66,168.06,90.4,103.4,88.2,103.1
2024-01-15 16:00:00,20.6,0.0,6.5,180.66,168.06,83.6,90.4,85.6,90.1
2024-01-15 17:00:00,19.2,0.0,5.8,180.66,168.06,80.8,83.6,76.2,91.7
2024-01-15 18:00:00,18.5,0.0,6.1,180.66,168.06,80.7,80.8,73.6,87.1
2024-01-15 19:00:00,17.5,0.1,5.4,180.66,168.06,79.3,80.7,73.1,81.5
2024-01-15 20:00:00,17.2,0.2,11.2,180.66,168.06,91.6,79.3,77.3,83.8
2024-01-15 21:00:00,16.6,0.1,12.2,180.66,168.06,92.0,91.6,75.2,84.0
2024-01-15 22:00:00,15.9,1.5,10.0,180.66,168.06,100.9,92.0,76.6,82.6
2024-01-15 23:00:00,15.9,0.1,9.2,180.66,168.06,85.3,100.9,77.7,81.1
2024-01-16 00:00:00,14.8,0.0,6.1,180.66,168.06,77.0,85.3,78.8,82.4
2024-01-16 01:00:00,15.2,0.0,5.6,180.66,168.06,76.4,77.0,82.4,79.3
2024-01-16 02:00:00,15.3,0.0,7.2,180.66,168.06,79.7,76.4,80.2,77.9
2024-01-16 03:00:00,15.3,0.0,7.3,180.66,168.06,79.9,79.7,77.9,78.9
2024-01-16 04:00:00,15.2,0.0,5.6,180.66,168.06,76.4,79.9,82.5,82.5
2024-01-16 05:00:00,17.8,0.0,6.8,180.66,168.06,81.4,76.4,83.3,88.0
2024-01-16 06:00:00,19.7,0.0,8.0,180.66,168.06,85.7,81.4,94.0,105.3
2024-01-16 07:00:00,21.9,0.0,13.6,180.66,168.06,99.1,85.7,109.5,104.4
2024-01-16 08:00:00,23.3,0.0,11.6,180.66,168.06,96.5,99.1,106.9,100.8
2024-01-16 09:00:00,24.2,0.0,10.3,180.66,168.06,94.8,96.5,97.6,95.9
2024-01-16 10:00:00,25.0,0.0,10.9,180.66,168.06,96.8,94.8,95.4,94.2
2024-01-16 11:00:00,25.5,0.0,9.4,180.66,168.06,94.3,96.8,102.0,96.5
2024-01-16 12:00:00,25.8,0.0,9.7,180.66,168.06,95.2,94.3,105.8,103.6
2024-01-16 13:00:00,24.9,0.0,8.4,180.66,168.06,91.7,95.2,106.4,93.7
2024-01-16 14:00:00,24.0,0.0,10.7,180.66,168.06,95.4,91.7,103.4,98.4
2024-01-16 15:00:00,22.9,0.0,10.0,180.66,168.06,92.9,95.4,90.4,92.4
2024-01-16 16:00:00,20.4,0.0,7.4,180.66,168.06,85.2,92.9,83.6,90.7
2024-01-16 17:00:00,19.0,0.0,6.2,180.66,168.06,81.4,85.2,80.8,89.4
2024-01-16 18:00:00,17.9,0.0,5.9,180.66,168.06,79.7,81.4,80.7,86.6
2024-01-16 19:00:00,17.2,0.0,5.8,180.66,168.06,78.8,79.7,79.3,87.7
2024-01-16 20:00:00,16.8,0.0,6.2,180.66,168.06,79.2,78.8,91.6,86.8
2024-01-16 21:00:00,16.5,0.0,5.1,180.66,168.06,76.7,79.2,92.0,83.0
2024-01-16 22:00:00,16.0,0.0,5.4,180.66,168.06,76.8,76.7,100.9,86.3
2024-01-16 23:00:00,15.9,1.2,9.0,180.66,168.06,95.9,76.8,85.3,83.4
2024-01-17 00:00:00,16.8,0.1,6.8,180.66,168.06,81.4,95.9,77.0,80.9
2024-01-17 01:00:00,15.8,0.0,5.2,180.66,168.06,76.2,81.4,76.4,81.5
2024-01-17 02:00:00,15.6,0.0,5.3,180.66,168.06,76.2,76.2,79.7,80.3
2024-01-17 03:00:00,15.6,0.0,5.6,180.66,168.06,76.8,76.2,79.9,76.0
2024-01-17 04:00:00,16.0,0.0,2.6,180.66,168.06,71.2,76.8,76.4,74.9
2024-01-17 05:00:00,18.5,0.0,3.8,180.66,168.06,76.1,71.2,81.4,77.5
2024-01-17 06:00:00,20.5,0.0,6.8,180.66,168.06,84.1,76.1,85.7,84.9
2024-01-17 07:00:00,22.1,0.0,10.3,180.66,168.06,92.7,84.1,99.1,89.8
2024-01-17 08:00:00,23.5,0.0,10.2,180.66,168.06,93.9,92.7,96.5,95.1
2024-01-17 09:00:00,24.4,0.0,10.8,180.66,168.06,96.0,93.9,94.8,99.7
2024-01-17 10:00:00,25.2,0.0,10.2,180.66,168.06,95.6,96.0,96.8,99.0
2024-01-17 11:00:00,26.0,0.0,10.7,180.66,168.06,97.4,95.6,94.3,97.3
2024-01-17 12:00:00,26.5,0.0,13.4,180.66,168.06,103.3,97.4,95.2,103.0
2024-01-17 13:00:00,23.9,0.0,9.7,180.66,168.06,93.3,103.3,91.7,93.2
2024-01-17 14:00:00,23.0,0.0,8.0,180.66,168.06,89.0,93.3,95.4,95.80000000000001
2024-01-17 15:00:00,22.1,0.0,6.3,180.66,168.06,84.7,89.0,92.9,78.8
2024-01-17 16:00:00,20.0,0.0,4.8,180.66,168.06,79.6,84.7,85.2,79.3
2024-01-17 17:00:00,19.5,0.0,8.0,180.66,168.06,85.5,79.6,81.4,74.4
2024-01-17 18:00:00,19.0,0.0,7.9,180.66,168.06,84.8,85.5,79.7,73.4
2024-01-17 19:00:00,18.4,0.1,6.6,180.66,168.06,82.6,84.8,78.8,77.1
2024-01-17 20:00:00,17.2,1.3,8.4,180.66,168.06,97.0,82.6,79.2,75.8
2024-01-17 21:00:00,17.0,0.8,2.5,180.66,168.06,80.0,97.0,76.7,77.8
2024-01-17 22:00:00,16.8,0.0,5.7,180.66,168.06,78.2,80.0,76.8,74.6
2024-01-17 23:00:00,16.5,0.0,8.0,180.66,168.06,82.5,78.2,95.9,74.3
2024-01-18 00:00:00,16.4,0.0,7.1,180.66,168.06,80.6,82.5,81.4,77.8
2024-01-18 01:00:00,15.9,2.7,8.3,180.66,168.06,109.5,80.6,76.2,74.0
2024-01-18 02:00:00,16.5,0.3,7.0,180.66,168.06,83.5,109.5,76.2,74.4
2024-01-18 03:00:00,16.4,0.2,2.2,180.66,168.06,72.8,83.5,76.8,74.5
2024-01-18 04:00:00,16.6,0.0,4.1,180.66,168.06,74.8,72.8,71.2,72.4
2024-01-18 05:00:00,17.8,0.0,8.5,180.66,168.06,84.8,74.8,76.1,76.4
2024-01-18 06:00:00,19.4,0.0,10.2,180.66,168.06,89.8,84.8,84.1,79.4
2024-01-18 07:00:00,21.6,0.0,11.3,180.66,168.06,94.2,89.8,92.7,78.4
2024-01-18 08:00:00,22.9,0.0,9.5,180.66,168.06,91.9,94.2,93.9,76.8
2024-01-18 09:00:00,24.0,0.1,8.8,180.66,168.06,92.6,91.9,96.0,82.8
2024-01-18 10:00:00,24.7,0.0,6.8,180.66,168.06,88.3,92.6,95.6,87.9
2024-01-18 11:00:00,23.0,0.2,10.6,180.66,168.06,96.2,88.3,97.4,84.0
2024-01-18 12:00:00,20.0,5.4,4.3,180.66,168.06,132.6,96.2,103.3,107.1
2024-01-18 13:00:00,22.5,0.1,14.8,180.66,168.06,103.1,132.6,93.3,99.0
2024-01-18 14:00:00,21.8,0.0,15.5,180.66,168.06,102.8,103.1,89.0,86.3
2024-01-18 15:00:00,21.0,0.0,10.4,180.66,168.06,91.8,102.8,84.7,87.8
2024-01-18 16:00:00,18.9,0.0,6.2,180.66,168.06,81.3,91.8,79.6,78.4
2024-01-18 17:00:00,17.7,0.0,3.8,180.66,168.06,75.3,81.3,85.5,74.8
2024-01-18 18:00:00,16.9,0.0,5.9,180.66,168.06,78.7,75.3,84.8,74.6
2024-01-18 19:00:00,16.2,0.0,6.1,180.66,168.06,78.4,78.7,82.6,75.0
2024-01-18 20:00:00,16.1,0.0,6.1,180.66,168.06,78.3,78.4,97.0,81.7
2024-01-18 21:00:00,15.9,0.0,4.2,180.66,168.06,74.3,78.3,80.0,78.2
2024-01-18 22:00:00,16.0,0.0,5.0,180.66,168.06,76.0,74.3,78.2,78.7
2024-01-18 23:00:00,15.3,0.0,4.1,180.66,168.06,73.5,76.0,82.5,82.6
2024-01-19 00:00:00,14.9,0.0,6.3,180.66,168.06,77.5,73.5,80.6,82.8
2024-01-19 01:00:00,15.4,0.0,8.6,180.66,168.06,82.6,77.5,109.5,76.9
2024-01-19 02:00:00,15.9,0.1,7.6,180.66,168.06,82.1,82.6,83.5,76.1
2024-01-19 03:00:00,15.6,0.0,6.5,180.66,168.06,78.6,82.1,72.8,77.9
2024-01-19 04:00:00,15.6,0.0,6.8,180.66,168.06,79.2,78.6,74.8,72.6
2024-01-19 05:00:00,18.5,0.0,3.5,180.66,168.06,75.5,79.2,84.8,77.1
2024-01-19 06:00:00,21.2,0.0,2.0,180.66,168.06,75.2,75.5,89.8,74.3
2024-01-19 07:00:00,23.1,0.0,4.6,180.66,168.06,82.3,75.2,94.2,77.4
2024-01-19 08:00:00,24.6,0.0,8.7,180.66,168.06,92.0,82.3,91.9,80.5
2024-01-19 09:00:00,26.2,0.0,9.0,180.66,168.06,94.2,92.0,92.6,82.1
2024-01-19 10:00:00,27.0,0.0,4.6,180.66,168.06,86.2,94.2,88.3,83.7
2024-01-19 11:00:00,26.2,0.0,5.3,180.66,168.06,86.8,86.2,96.2,86.7
2024-01-19 12:00:00,25.1,2.1,9.8,180.66,168.06,115.7,86.8,132.6,88.1
2024-01-19 13:00:00,27.1,0.0,2.4,180.66,168.06,81.9,115.7,103.1,83.4
2024-01-19 14:00:00,25.8,0.2,6.3,180.66,168.06,90.4,81.9,102.8,90.7
2024-01-19 15:00:00,22.5,0.9,8.9,180.66,168.06,99.3,90.4,91.8,94.3
2024-01-19 16:00:00,20.6,0.1,1.8,180.66,168.06,75.2,99.3,81.3,80.3
2024-01-19 17:00:00,19.4,0.0,6.2,180.66,168.06,81.8,75.2,75.3,76.2
2024-01-19 18:00:00,18.3,0.1,5.6,180.66,168.06,80.5,81.8,78.7,73.6
2024-01-19 19:00:00,17.6,0.7,2.3,180.66,168.06,79.2,80.5,78.4,73.5
2024-01-19 20:00:00,17.0,0.1,5.4,180.66,168.06,78.8,79.2,78.3,75.6
2024-01-19 21:00:00,16.2,0.0,4.6,180.66,168.06,75.4,78.8,74.3,73.0
2024-01-19 22:00:00,16.4,0.0,5.4,180.66,168.06,77.2,75.4,76.0,72.8
2024-01-19 23:00:00,15.9,0.0,6.5,180.66,168.06,78.9,77.2,73.5,77.6
2024-01-20 00:00:00,15.7,0.0,6.1,180.66,168.06,77.9,78.9,77.5,82.1
2024-01-20 01:00:00,16.2,0.6,10.8,180.66,168.06,93.8,77.9,82.6,69.7
2024-01-20 02:00:00,16.1,3.2,7.6,180.66,168.06,113.3,93.8,82.1,72.6
2024-01-20 03:00:00,16.2,0.1,4.7,180.66,168.06,76.6,113.3,78.6,83.6
2024-01-20 04:00:00,16.0,0.0,9.8,180.66,168.06,85.6,76.6,79.2,82.8
2024-01-20 05:00:00,17.1,0.2,7.2,180.66,168.06,83.5,85.6,75.5,78.6
2024-01-20 06:00:00,19.8,0.1,2.1,180.66,168.06,75.0,83.5,75.2,81.0
2024-01-20 07:00:00,20.0,0.0,8.1,180.66,168.06,86.2,75.0,82.3,78.3
2024-01-20 08:00:00,21.8,0.0,8.6,180.66,168.06,89.0,86.2,92.0,72.0
2024-01-20 09:00:00,23.4,0.0,10.5,180.66,168.06,94.4,89.0,94.2,74.3
2024-01-20 10:00:00,25.3,0.0,14.7,180.66,168.06,104.7,94.4,86.2,77.1
2024-01-20 11:00:00,25.0,0.1,13.5,180.66,168.06,103.0,104.7,86.8,78.3
2024-01-20 12:00:00,22.5,4.6,13.5,180.66,168.06,145.5,103.0,115.7,90.0
2024-01-20 13:00:00,21.6,0.3,6.8,180.66,168.06,88.2,145.5,81.9,75.8
2024-01-20 14:00:00,20.7,0.4,13.1,180.66,168.06,100.9,88.2,90.4,77.1
2024-01-20 15:00:00,19.4,0.5,8.8,180.66,168.06,92.0,100.9,99.3,81.2
2024-01-20 16:00:00,18.6,0.0,5.9,180.66,168.06,80.4,92.0,75.2,80.3
2024-01-20 17:00:00,17.8,0.0,6.2,180.66,168.06,80.2,80.4,81.8,75.4
2024-01-20 18:00:00,17.5,0.0,6.6,180.66,168.06,80.7,80.2,80.5,74.5
2024-01-20 19:00:00,17.3,0.0,5.8,180.66,168.06,78.9,80.7,79.2,74.4
2024-01-20 20:00:00,17.0,0.0,5.6,180.66,168.06,78.2,78.9,78.8,74.9
2024-01-20 21:00:00,16.4,0.1,4.6,180.66,168.06,76.6,78.2,75.4,75.6
2024-01-20 22:00:00,16.5,0.1,4.6,180.66,168.06,76.7,76.6,77.2,79.5
2024-01-20 23:00:00,16.1,0.5,8.2,180.66,168.06,87.5,76.7,78.9,78.6
2024-01-21 00:00:00,16.6,0.4,5.6,180.66,168.06,81.8,87.5,77.9,83.4
2024-01-21 01:00:00,16.2,0.4,2.2,180.66,168.06,74.6,81.8,93.8,76.5
2024-01-21 02:00:00,16.2,1.5,2.5,180.66,168.06,86.2,74.6,113.3,73.8
2024-01-21 03:00:00,16.2,0.2,3.1,180.66,168.06,74.4,86.2,76.6,70.7
2024-01-21 04:00:00,16.4,0.0,6.1,180.66,168.06,78.6,74.4,85.6,71.4
2024-01-21 05:00:00,17.9,0.0,11.7,180.66,168.06,91.3,78.6,83.5,75.0
2024-01-21 06:00:00,19.3,0.0,10.9,180.66,168.06,91.1,91.3,75.0,81.4
2024-01-21 07:00:00,22.5,0.0,16.3,180.66,168.06,105.1,91.1,86.2,88.6
2024-01-21 08:00:00,23.9,0.0,15.7,180.66,168.06,105.3,105.1,89.0,88.2
2024-01-21 09:00:00,25.0,0.0,14.9,180.66,168.06,104.8,105.3,94.4,88.2
2024-01-21 10:00:00,25.1,0.0,14.2,180.66,168.06,103.5,104.8,104.7,87.1
2024-01-21 11:00:00,25.5,0.0,14.8,180.66,168.06,105.1,103.5,103.0,91.3
2024-01-21 12:00:00,23.3,0.5,9.8,180.66,168.06,97.9,105.1,145.5,189.1
2024-01-21 13:00:00,24.1,0.0,9.4,180.66,168.06,92.9,97.9,88.2,85.1
2024-01-21 14:00:00,21.0,0.3,9.8,180.66,168.06,93.6,92.9,100.9,89.6
2024-01-21 15:00:00,21.0,0.0,6.2,180.66,168.06,83.4,93.6,92.0,88.2
2024-01-21 16:00:00,19.2,0.0,11.6,180.66,168.06,92.4,83.4,80.4,85.6
2024-01-21 17:00:00,18.0,0.0,6.3,180.66,168.06,80.6,92.4,80.2,76.2
2024-01-21 18:00:00,17.4,0.0,6.8,180.66,168.06,81.0,80.6,80.7,73.6
2024-01-21 19:00:00,16.7,0.0,7.4,180.66,168.06,81.5,81.0,78.9,73.1
2024-01-21 20:00:00,16.8,0.0,9.7,180.66,168.06,86.2,81.5,78.2,77.3
2024-01-21 21:00:00,16.9,0.0,5.8,180.66,168.06,78.5,86.2,76.6,75.2
2024-01-21 22:00:00,15.9,0.0,5.2,180.66,168.06,76.3,78.5,76.7,76.6
2024-01-21 23:00:00,16.0,0.0,5.4,180.66,168.06,76.8,76.3,87.5,77.7
2024-01-22 00:00:00,15.2,0.0,4.8,180.66,168.06,74.8,76.8,81.8,78.8
2024-01-22 01:00:00,15.1,0.0,2.1,180.66,168.06,69.3,74.8,74.6,82.4
2024-01-22 02:00:00,15.5,0.0,4.1,180.66,168.06,73.7,69.3,86.2,80.2
2024-01-22 03:00:00,14.9,0.0,5.5,180.66,168.06,75.9,73.7,74.4,77.9
2024-01-22 04:00:00,14.6,0.0,4.5,180.66,168.06,73.6,75.9,78.6,82.5
2024-01-22 05:00:00,17.8,0.0,3.4,180.66,168.06,74.6,73.6,91.3,83.3
2024-01-22 06:00:00,19.8,0.0,5.2,180.66,168.06,80.2,74.6,91.1,94.0
2024-01-22 07:00:00,21.7,0.0,5.7,180.66,168.06,83.1,80.2,105.1,109.5
2024-01-22 08:00:00,23.5,0.0,10.2,180.66,168.06,93.9,83.1,105.3,106.9
2024-01-22 09:00:00,25.1,0.0,15.2,180.66,168.06,105.5,93.9,104.8,97.6
2024-01-22 10:00:00,26.0,0.0,12.7,180.66,168.06,101.4,105.5,103.5,95.4
2024-01-22 11:00:00,26.8,0.0,13.5,180.66,168.06,103.8,101.4,105.1,102.0
2024-01-22 12:00:00,27.0,0.0,15.1,180.66,168.06,107.2,103.8,97.9,105.8
2024-01-22 13:00:00,24.2,0.3,13.8,180.66,168.06,104.8,107.2,92.9,106.4
2024-01-22 14:00:00,23.8,0.1,12.5,180.66,168.06,99.8,104.8,93.6,103.4
2024-01-22 15:00:00,22.8,0.0,12.6,180.66,168.06,98.0,99.8,83.4,90.4
2024-01-22 16:00:00,20.6,0.0,10.0,180.66,168.06,90.6,98.0,92.4,83.6
2024-01-22 17:00:00,19.0,0.0,8.5,180.66,168.06,86.0,90.6,80.6,80.8
2024-01-22 18:00:00,17.6,0.0,8.6,180.66,168.06,84.8,86.0,81.0,80.7
2024-01-22 19:00:00,16.8,0.0,8.8,180.66,168.06,84.4,84.8,81.5,79.3
2024-01-22 20:00:00,16.4,0.0,7.9,180.66,168.06,82.2,84.4,86.2,91.6
2024-01-22 21:00:00,16.3,0.0,7.4,180.66,168.06,81.1,82.2,78.5,92.0
2024-01-22 22:00:00,16.0,0.0,6.3,180.66,168.06,78.6,81.1,76.3,100.9
2024-01-22 23:00:00,15.4,0.0,6.2,180.66,168.06,77.8,78.6,76.8,85.3
2024-01-23 00:00:00,15.0,0.0,6.4,180.66,168.06,77.8,77.8,74.8,77.0
2024-01-23 01:00:00,14.4,0.0,6.7,180.66,168.06,77.8,77.8,69.3,76.4
2024-01-23 02:00:00,14.0,0.0,6.4,180.66,168.06,76.8,77.8,73.7,79.7
2024-01-23 03:00:00,13.6,0.0,5.1,180.66,168.06,73.8,76.8,75.9,79.9
2024-01-23 04:00:00,13.9,0.0,4.6,180.66,168.06,73.1,73.8,73.6,76.4
2024-01-23 05:00:00,17.5,0.0,7.1,180.66,168.06,81.7,73.1,74.6,81.4
2024-01-23 06:00:00,19.9,0.0,6.6,180.66,168.06,83.1,81.7,80.2,85.7
2024-01-23 07:00:00,21.7,0.0,11.1,180.66,168.06,93.9,83.1,83.1,99.1
2024-01-23 08:00:00,23.4,0.0,13.5,180.66,168.06,100.4,93.9,93.9,96.5
2024-01-23 09:00:00,24.5,0.0,14.2,180.66,168.06,102.9,100.4,105.5,94.8
2024-01-23 10:00:00,25.0,0.0,14.0,180.66,168.06,103.0,102.9,101.4,96.8
2024-01-23 11:00:00,26.2,0.0,11.2,180.66,168.06,98.6,103.0,103.8,94.3
2024-01-23 12:00:00,26.7,0.0,11.9,180.66,168.06,100.5,98.6,107.2,95.2
2024-01-23 13:00:00,24.7,0.0,9.2,180.66,168.06,93.1,100.5,104.8,91.7
2024-01-23 14:00:00,24.4,0.0,7.5,180.66,168.06,89.4,93.1,99.8,95.4
2024-01-23 15:00:00,23.4,0.0,7.1,180.66,168.06,87.6,89.4,98.0,92.9
2024-01-23 16:00:00,20.8,0.0,7.3,180.66,168.06,85.4,87.6,90.6,85.2
2024-01-23 17:00:00,19.5,0.0,9.4,180.66,168.06,88.3,85.4,86.0,81.4
2024-01-23 18:00:00,18.1,0.0,6.8,180.66,168.06,81.7,88.3,84.8,79.7
2024-01-23 19:00:00,17.5,0.0,8.8,180.66,168.06,85.1,81.7,84.4,78.8
2024-01-23 20:00:00,17.0,0.0,10.1,180.66,168.06,87.2,85.1,82.2,79.2
2024-01-23 21:00:00,16.7,0.0,10.2,180.66,168.06,87.1,87.2,81.1,76.7
2024-01-23 22:00:00,16.5,0.0,8.3,180.66,168.06,83.1,87.1,78.6,76.8
2024-01-23 23:00:00,16.2,0.0,9.0,180.66,168.06,84.2,83.1,77.8,95.9
2024-01-24 00:00:00,15.6,0.0,8.1,180.66,168.06,81.8,84.2,77.8,81.4
2024-01-24 01:00:00,14.9,0.0,7.9,180.66,168.06,80.7,81.8,77.8,76.2
2024-01-24 02:00:00,14.2,0.0,6.6,180.66,168.06,77.4,80.7,76.8,76.2
2024-01-24 03:00:00,13.8,0.0,5.4,180.66,168.06,74.6,77.4,73.8,76.8
2024-01-24 04:00:00,14.0,0.0,4.5,180.66,168.06,73.0,74.6,73.1,71.2
2024-01-24 05:00:00,17.4,0.0,5.9,180.66,168.06,79.2,73.0,81.7,76.1
2024-01-24 06:00:00,20.5,0.0,5.4,180.66,168.06,81.3,79.2,83.1,84.1
2024-01-24 07:00:00,22.5,0.0,7.9,180.66,168.06,88.3,81.3,93.9,92.7
2024-01-24 08:00:00,24.1,0.0,9.4,180.66,168.06,92.9,88.3,100.4,93.9
2024-01-24 09:00:00,25.2,0.0,11.2,180.66,168.06,97.6,92.9,102.9,96.0
2024-01-24 10:00:00,26.2,0.0,11.5,180.66,168.06,99.2,97.6,103.0,95.6
2024-01-24 11:00:00,27.0,0.0,12.7,180.66,168.06,102.4,99.2,98.6,97.4
2024-01-24 12:00:00,27.0,0.0,14.0,180.66,168.06,105.0,102.4,100.5,103.3
2024-01-24 13:00:00,25.5,0.0,12.5,180.66,168.06,100.5,105.0,93.1,93.3
2024-01-24 14:00:00,24.9,0.0,11.8,180.66,168.06,98.5,100.5,89.4,89.0
2024-01-24 15:00:00,23.6,0.0,8.8,180.66,168.06,91.2,98.5,87.6,84.7
2024-01-24 16:00:00,20.9,0.0,6.8,180.66,168.06,84.5,91.2,85.4,79.6
2024-01-24 17:00:00,18.9,0.0,5.9,180.66,168.06,80.7,84.5,88.3,85.5
2024-01-24 18:00:00,18.1,0.0,8.8,180.66,168.06,85.7,80.7,81.7,84.8
2024-01-24 19:00:00,17.9,0.0,8.6,180.66,168.06,85.1,85.7,85.1,82.6
2024-01-24 20:00:00,17.5,0.0,8.7,180.66,168.06,84.9,85.1,87.2,97.0
2024-01-24 21:00:00,16.6,0.0,6.2,180.66,168.06,79.0,84.9,87.1,80.0
2024-01-24 22:00:00,15.6,0.0,6.5,180.66,168.06,78.6,79.0,83.1,78.2
2024-01-24 23:00:00,15.9,0.0,6.4,180.66,168.06,78.7,78.6,84.2,82.5
2024-01-25 00:00:00,15.8,0.0,8.2,180.66,168.06,82.2,78.7,81.8,80.6
